Date,Symbol,Open,High,Low,Close,Volume
2026-01-01,DELHIVERY,403.05,404.1,398.35,400.6,814894.0
2026-01-02,DELHIVERY,401.6,405.85,398.7,404.2,785228.0
2026-01-01,DEVYANI,148.0,149.79,144.35,147.43,1528295.0
2026-01-02,DEVYANI,155.0,159.66,146.11,147.2,44366467.0
2026-01-01,DHANUKA,1181.1,1192.8,1171.0,1177.4,21436.0
2026-01-02,DHANUKA,1183.8,1197.1,1174.6,1176.5,65032.0
2026-01-01,DIACABS,138.7,140.39,137.57,137.91,795930.0
2026-01-02,DIACABS,138.2,138.5,135.92,137.02,1074217.0
2026-01-01,DIVISLAB,6398.0,6413.5,6300.0,6344.0,146473.0
2026-01-02,DIVISLAB,6351.0,6398.0,6332.5,6392.5,107925.0
2026-01-01,DIXON,12112.0,12220.0,11820.0,12091.0,697383.0
2026-01-02,DIXON,12162.0,12290.0,11935.0,12164.0,807124.0
2026-01-01,DLF,690.2,693.85,681.95,691.4,1564403.0
2026-01-02,DLF,692.65,707.45,692.65,698.7,4055268.0
2026-01-01,DMART,3794.8,3808.0,3703.0,3716.1,517006.0
2026-01-02,DMART,3735.0,3753.5,3700.0,3721.0,294696.0
2026-01-01,DODLA,1270.0,1270.0,1228.1,1232.5,8254.0
2026-01-02,DODLA,1239.0,1249.0,1215.0,1218.0,24402.0
2026-01-01,DOMS,2614.6,2630.0,2581.0,2601.8,15811.0
2026-01-02,DOMS,2583.0,2706.4,2583.0,2670.0,109896.0
2026-01-01,DRREDDY,1270.0,1270.0,1248.0,1253.4,553856.0
2026-01-02,DRREDDY,1249.0,1257.6,1236.0,1257.6,1584852.0
2026-01-01,DYNAMATECH,9404.0,9640.0,9143.0,9261.0,27182.0
2026-01-02,DYNAMATECH,9320.5,9540.0,9273.5,9500.0,18745.0
2026-01-01,EASEMYTRIP,7.36,7.42,7.32,7.36,4312694.0
2026-01-02,EASEMYTRIP,7.38,7.47,7.31,7.47,7450801.0
2026-01-01,ECLERX,4688.0,4855.4,4643.9,4821.7,110052.0
2026-01-02,ECLERX,4815.0,4815.0,4706.2,4715.6,29451.0
2026-01-01,EDELWEISS,108.0,110.0,107.3,108.66,1836854.0
2026-01-02,EDELWEISS,108.31,114.99,108.2,113.45,7752988.0
2026-01-01,EICHERMOT,7317.0,7363.0,7271.5,7348.0,155326.0
2026-01-02,EICHERMOT,7348.0,7382.5,7298.0,7344.0,226158.0
2026-01-01,EIDPARRY,1034.0,1038.3,1015.6,1018.0,90193.0
2026-01-02,EIDPARRY,1018.0,1020.5,1007.2,1018.0,134729.0
2026-01-01,EIEL,206.0,206.99,202.83,203.48,288522.0
2026-01-02,EIEL,203.48,207.71,202.31,206.69,413412.0
2026-01-01,EIHOTEL,368.25,370.2,364.55,366.1,45668.0
2026-01-02,EIHOTEL,366.0,368.9,363.6,366.65,98673.0
2026-01-01,ELECON,482.55,489.55,479.0,480.7,169972.0
2026-01-02,ELECON,482.0,516.0,481.9,501.0,1901801.0
2026-01-01,ELECTCAST,78.42,78.94,76.25,76.97,560707.0
2026-01-02,ELECTCAST,77.25,78.38,76.2,76.91,1772364.0
2026-01-01,ELGIEQUIP,474.35,479.05,473.75,476.15,155578.0
2026-01-02,ELGIEQUIP,479.0,484.6,477.3,483.75,280393.0
2026-01-01,EMAMILTD,524.65,530.3,523.8,524.95,107589.0
2026-01-02,EMAMILTD,525.65,529.5,518.0,524.0,258854.0
2026-01-01,EMCURE,1360.0,1405.0,1356.0,1401.8,186238.0
2026-01-02,EMCURE,1401.0,1445.3,1388.1,1425.0,311601.0
2026-01-01,EMIL,103.16,110.88,103.16,106.62,2753305.0
2026-01-02,EMIL,107.47,107.47,104.61,105.41,802198.0
2026-01-01,EMUDHRA,570.0,575.0,558.0,559.85,46436.0
2026-01-02,EMUDHRA,562.8,580.05,556.25,574.55,74914.0
2026-01-01,ENDURANCE,2589.9,2591.2,2537.0,2543.2,57858.0
2026-01-02,ENDURANCE,2543.2,2581.6,2534.0,2540.0,81957.0
2026-01-01,ENGINERSIN,202.0,204.7,201.53,202.69,1097326.0
2026-01-02,ENGINERSIN,202.9,207.38,199.9,207.3,2965120.0
2026-01-01,ENRIN,2561.1,2566.7,2526.1,2539.0,203170.0
2026-01-02,ENRIN,2541.0,2557.5,2521.9,2548.0,180128.0
2026-01-01,ENTERO,1020.0,1150.6,1012.4,1129.6,782763.0
2026-01-02,ENTERO,1119.0,1130.0,1095.1,1117.5,200312.0
2026-01-01,EPIGRAL,1232.7,1270.0,1221.0,1262.6,42830.0
2026-01-02,EPIGRAL,1270.0,1270.3,1236.0,1245.0,44835.0
2026-01-01,EPL,217.0,217.0,214.05,216.2,403251.0
2026-01-02,EPL,214.05,217.94,213.49,214.87,841325.0
2026-01-01,EQUITASBNK,63.3,64.46,61.51,64.02,2826706.0
2026-01-02,EQUITASBNK,64.02,66.0,63.4,64.5,4444638.0
2026-01-01,ERIS,1517.0,1517.0,1488.8,1501.4,16853.0
2026-01-02,ERIS,1493.1,1544.9,1493.1,1544.0,71523.0
2026-01-01,ESCORTS,3721.0,3850.0,3721.0,3820.6,231329.0
2026-01-02,ESCORTS,3830.0,3882.9,3816.9,3847.0,120719.0
2026-01-01,ETERNAL,278.6,285.0,278.55,283.8,13427852.0
2026-01-02,ETERNAL,283.8,287.75,283.25,283.9,13480234.0
2026-01-01,ETHOSLTD,2980.0,3020.0,2905.6,2944.6,6857.0
2026-01-02,ETHOSLTD,2975.0,2979.5,2940.0,2959.2,13340.0
2026-01-01,EUREKAFORB,622.0,625.85,616.9,621.35,46894.0
2026-01-02,EUREKAFORB,618.1,635.0,614.5,626.0,130353.0
2026-01-01,EXIDEIND,363.0,364.0,361.1,363.25,589837.0
2026-01-02,EXIDEIND,362.5,369.0,362.5,367.75,1076574.0
2026-01-01,FACT,912.45,918.0,900.2,903.6,93047.0
2026-01-02,FACT,909.95,919.85,904.0,906.25,220772.0
2026-01-01,FDC,422.0,422.7,416.15,418.85,42030.0
2026-01-02,FDC,418.85,420.95,415.15,417.1,30937.0
2026-01-01,FEDERALBNK,267.65,267.65,264.55,266.25,2846254.0
2026-01-02,FEDERALBNK,267.5,268.75,265.85,266.5,3344914.0
2026-01-01,FIEMIND,2262.0,2291.9,2222.0,2228.3,30349.0
2026-01-02,FIEMIND,2228.3,2346.5,2202.7,2345.0,68989.0
2026-01-01,FINCABLES,751.0,789.0,748.05,786.35,691490.0
2026-01-02,FINCABLES,784.0,791.35,777.6,784.0,198527.0
2026-01-01,FINEORG,4116.6,4156.0,4088.9,4106.5,7158.0
2026-01-02,FINEORG,4103.0,4198.1,4050.0,4188.0,29765.0
2026-01-01,FINPIPE,175.0,175.9,172.73,175.77,317055.0
2026-01-02,FINPIPE,177.5,178.96,175.81,178.76,506482.0
2026-01-01,FIRSTCRY,288.8,290.05,285.3,287.05,161830.0
2026-01-02,FIRSTCRY,287.95,291.0,286.2,290.05,262223.0
2026-01-01,FIVESTAR,543.55,548.85,532.45,534.35,575696.0
2026-01-02,FIVESTAR,534.0,538.55,527.25,532.6,901987.0
2026-01-01,FLUOROCHEM,3665.4,3697.7,3657.5,3674.9,40208.0
2026-01-02,FLUOROCHEM,3674.9,3694.9,3630.8,3630.9,30072.0
2026-01-01,FORCEMOT,20695.0,20895.0,20455.0,20860.0,63443.0
2026-01-02,FORCEMOT,21040.0,21915.0,20275.0,21190.0,307841.0
2026-01-01,FORTIS,885.0,903.0,878.0,900.55,910259.0
2026-01-02,FORTIS,906.3,923.55,896.3,915.0,1798290.0
2026-01-01,FSL,337.95,337.95,332.4,334.0,218260.0
2026-01-02,FSL,335.0,344.4,333.7,340.6,588801.0
2026-01-01,GABRIEL,1017.0,1055.0,1017.0,1038.9,655120.0
2026-01-02,GABRIEL,1044.1,1062.0,1027.7,1052.9,354905.0
2026-01-01,GAEL,137.99,138.32,133.5,134.29,983664.0
2026-01-02,GAEL,134.1,137.99,133.18,137.67,940351.0
2026-01-01,GAIL,172.0,172.5,171.04,171.77,2897460.0
2026-01-02,GAIL,171.55,176.07,171.55,175.47,13655448.0
2026-01-01,GALLANTT,535.0,542.7,532.15,538.8,66108.0
2026-01-02,GALLANTT,539.0,555.55,537.15,551.0,82567.0
2026-01-01,GANECOS,860.0,864.0,840.0,840.85,36120.0
2026-01-02,GANECOS,842.05,858.0,835.0,848.0,59857.0
2026-01-01,GANESHHOU,802.6,805.9,799.0,803.5,9819.0
2026-01-02,GANESHHOU,803.0,814.05,801.25,812.0,19426.0
2026-01-01,GARFIBRES,697.35,702.0,695.0,696.6,16538.0
2026-01-02,GARFIBRES,696.6,698.95,685.05,690.0,98188.0
2026-01-01,GATEWAY,59.6,60.59,59.6,60.4,470382.0
2026-01-02,GATEWAY,60.55,60.99,59.64,60.6,476240.0
2026-01-01,GESHIP,1135.0,1135.0,1110.5,1114.6,225676.0
2026-01-02,GESHIP,1111.0,1119.3,1107.5,1114.2,153771.0
2026-01-01,GHCL,569.8,572.65,559.0,561.8,38290.0
2026-01-02,GHCL,564.45,569.9,560.0,566.0,62330.0
2026-01-01,GICRE,380.75,383.75,376.35,377.85,202794.0
2026-01-02,GICRE,378.7,382.5,377.45,380.0,360068.0
2026-01-01,GILLETTE,8378.0,8389.5,8117.0,8152.0,20849.0
2026-01-02,GILLETTE,8131.5,8280.0,8131.5,8230.0,20607.0
2026-01-01,GLAND,1716.6,1725.6,1695.0,1715.1,21105.0
2026-01-02,GLAND,1719.6,1722.0,1683.8,1722.0,55812.0
2026-01-01,GLAXO,2476.0,2476.0,2442.5,2455.9,40789.0
2026-01-02,GLAXO,2461.3,2487.7,2443.9,2486.0,27397.0
2026-01-01,GLENMARK,2034.0,2039.1,2011.0,2026.2,278356.0
2026-01-02,GLENMARK,2025.9,2071.8,2021.0,2071.0,387271.0
2026-01-01,GMDCLTD,598.95,609.75,594.05,599.5,2964686.0
2026-01-02,GMDCLTD,601.9,628.0,598.15,619.85,9517274.0
2026-01-01,GMMPFAUDLR,1105.8,1107.1,1082.0,1085.1,13760.0
2026-01-02,GMMPFAUDLR,1085.0,1101.4,1071.9,1092.1,44139.0
2026-01-01,GMRAIRPORT,104.38,105.78,103.78,105.5,8598840.0
2026-01-02,GMRAIRPORT,105.7,106.2,105.2,105.55,7725421.0
2026-01-01,GMRP&UI,111.78,112.07,110.26,111.28,628021.0
2026-01-02,GMRP&UI,111.28,111.66,109.62,110.1,1984396.0
2026-01-01,GNFC,493.75,495.0,489.05,490.5,56384.0
2026-01-02,GNFC,491.05,494.0,488.05,493.1,121145.0
2026-01-01,GODFRYPHLP,2750.0,2753.7,2230.3,2290.5,7660539.0
2026-01-02,GODFRYPHLP,2290.0,2340.0,2185.0,2250.0,5758441.0
2026-01-01,GODIGIT,345.95,347.95,341.6,346.8,100445.0
2026-01-02,GODIGIT,345.0,348.0,343.5,345.5,76587.0
2026-01-01,GODREJAGRO,571.95,573.05,566.05,568.25,55558.0
2026-01-02,GODREJAGRO,566.85,574.7,565.15,574.2,67230.0
2026-01-01,GODREJCP,1225.0,1245.8,1214.4,1243.4,644338.0
2026-01-02,GODREJCP,1243.4,1243.4,1223.6,1233.5,858966.0
2026-01-01,GODREJIND,1002.0,1036.0,994.2,1030.1,143073.0
2026-01-02,GODREJIND,1039.0,1040.1,1010.6,1025.7,122516.0
2026-01-01,GODREJPROP,2010.0,2029.9,1996.6,2015.3,279220.0
2026-01-02,GODREJPROP,2025.0,2071.9,2018.0,2070.0,307567.0
2026-01-01,GOKEX,742.1,747.0,728.15,732.1,463218.0
2026-01-02,GOKEX,730.05,739.05,714.3,719.05,484129.0
2026-01-01,GPIL,265.2,270.0,262.0,266.6,1520198.0
2026-01-02,GPIL,266.55,273.9,265.85,272.55,2182130.0
2026-01-01,GPPL,182.0,182.5,180.25,182.14,414837.0
2026-01-02,GPPL,182.9,183.78,181.5,182.35,537778.0
2026-01-01,GRANULES,600.4,620.0,600.05,619.2,1156936.0
2026-01-02,GRANULES,621.5,623.85,610.15,615.0,672878.0
2026-01-01,GRAPHITE,644.0,663.3,635.65,648.15,4033522.0
2026-01-02,GRAPHITE,643.0,665.0,640.1,658.4,1703017.0
2026-01-01,GRASIM,2833.0,2854.9,2822.3,2851.7,449775.0
2026-01-02,GRASIM,2856.9,2882.0,2845.1,2865.0,698036.0
2026-01-01,GRAVITA,1867.0,1875.0,1838.5,1858.5,90386.0
2026-01-02,GRAVITA,1860.4,1875.9,1847.1,1859.0,127472.0
2026-01-01,GREAVESCOT,192.5,195.49,192.43,193.21,750479.0
2026-01-02,GREAVESCOT,193.39,195.0,192.05,193.55,955758.0
2026-01-01,GREENPANEL,230.9,231.79,225.16,230.92,157103.0
2026-01-02,GREENPANEL,230.45,232.7,227.53,229.99,203309.0
2026-01-01,GRINFRA,998.7,1002.95,993.1,999.7,6058.0
2026-01-02,GRINFRA,999.7,1013.0,992.05,1006.0,16088.0
2026-01-01,GRSE,2450.0,2456.5,2406.0,2442.1,641933.0
2026-01-02,GRSE,2450.0,2495.0,2411.0,2442.0,755001.0
2026-01-01,GRWRHITECH,3115.0,3149.0,3075.0,3099.8,25136.0
2026-01-02,GRWRHITECH,3118.0,3181.0,3095.9,3181.0,38445.0
2026-01-01,GSFC,183.45,183.65,181.01,181.98,355002.0
2026-01-02,GSFC,182.24,184.5,181.25,184.0,704004.0
2026-01-01,GSPL,308.0,314.65,306.0,311.95,492447.0
2026-01-02,GSPL,312.95,321.2,310.35,320.45,588698.0
2026-01-01,GUJGASLTD,415.0,421.6,412.9,420.75,580364.0
2026-01-02,GUJGASLTD,420.0,438.0,417.3,437.0,1181188.0
2026-01-01,GULFOILLUB,1204.0,1223.4,1198.7,1215.8,59077.0
2026-01-02,GULFOILLUB,1215.8,1219.9,1194.7,1215.0,37082.0
2026-01-01,GVT&D,3135.9,3184.9,3125.4,3164.5,214019.0
2026-01-02,GVT&D,3160.0,3186.6,3070.0,3090.0,373350.0
2026-01-01,HAL,4388.7,4414.4,4342.6,4397.9,384408.0
2026-01-02,HAL,4413.1,4429.0,4380.0,4418.0,593705.0
2026-01-01,HAPPSTMNDS,462.95,462.95,455.4,455.95,144028.0
2026-01-02,HAPPSTMNDS,456.0,467.6,455.3,467.0,290235.0
2026-01-01,HAVELLS,1430.6,1432.9,1413.8,1417.5,320747.0
2026-01-02,HAVELLS,1424.5,1445.6,1417.7,1440.9,254887.0
2026-01-01,HBLENGINE,928.0,931.4,915.55,919.3,522197.0
2026-01-02,HBLENGINE,917.95,944.9,917.0,937.6,1416392.0
2026-01-01,HCC,19.05,19.36,18.84,19.04,21927089.0
2026-01-02,HCC,19.1,19.49,18.92,19.45,27539856.0
2026-01-01,HCG,667.8,667.8,651.1,652.8,90864.0
2026-01-02,HCG,655.85,661.6,651.45,657.05,169440.0
2026-01-01,HCLTECH,1622.9,1645.7,1618.4,1634.5,773806.0
2026-01-02,HCLTECH,1632.0,1643.0,1625.1,1640.0,945074.0
2026-01-01,HDFCAMC,2674.8,2682.0,2635.5,2648.2,344128.0
2026-01-02,HDFCAMC,2648.2,2664.8,2627.1,2659.1,346865.0
2026-01-01,HDFCBANK,993.5,997.55,989.5,991.15,7132074.0
2026-01-02,HDFCBANK,991.15,1003.2,988.8,1000.3,11568653.0
2026-01-01,HDFCLIFE,750.0,753.4,746.9,750.1,820228.0
2026-01-02,HDFCLIFE,749.95,758.35,749.05,753.2,1452920.0
2026-01-01,HEG,626.0,638.0,615.5,624.15,4891684.0
2026-01-02,HEG,624.2,627.7,606.85,619.35,2474758.0
2026-01-01,HEMIPROP,137.9,138.39,135.8,136.28,143277.0
2026-01-02,HEMIPROP,136.62,138.8,135.99,138.0,402474.0
2026-01-01,HERITGFOOD,460.3,461.35,450.1,452.0,90963.0
2026-01-02,HERITGFOOD,452.4,467.1,451.0,465.0,162805.0
2026-01-01,HEROMOTOCO,5771.0,5856.0,5730.0,5841.5,384697.0
2026-01-02,HEROMOTOCO,5900.0,6029.5,5875.0,5933.0,1060990.0
2026-01-01,HEXT,765.05,765.3,752.4,758.0,194545.0
2026-01-02,HEXT,755.0,759.0,750.15,751.2,125077.0
2026-01-01,HFCL,67.79,70.65,67.22,68.92,49902209.0
2026-01-02,HFCL,69.0,69.28,67.36,67.74,18076603.0
2026-01-01,HGINFRA,759.85,767.85,738.0,739.9,100602.0
2026-01-02,HGINFRA,740.1,746.8,728.05,745.0,165661.0
2026-01-01,HIKAL,227.79,229.1,225.53,226.92,198193.0
2026-01-02,HIKAL,227.25,229.0,225.28,228.01,445888.0
2026-01-01,HINDALCO,888.1,895.95,882.45,894.95,2566505.0
2026-01-02,HINDALCO,898.0,927.3,896.55,926.5,5321991.0
2026-01-01,HINDCOPPER,521.5,534.1,520.25,522.65,34632582.0
2026-01-02,HINDCOPPER,530.0,545.2,527.95,542.2,41989538.0
2026-01-01,HINDPETRO,499.75,502.15,493.0,498.6,3287789.0
2026-01-02,HINDPETRO,498.6,501.7,492.3,495.1,6487002.0
2026-01-01,HINDUNILVR,2322.0,2326.0,2300.0,2323.0,758866.0
2026-01-02,HINDUNILVR,2326.0,2357.7,2322.0,2348.5,970070.0
2026-01-01,HINDZINC,610.55,617.0,605.2,611.95,4767635.0
2026-01-02,HINDZINC,615.0,629.95,614.3,627.3,6280062.0
2026-01-01,HOMEFIRST,1105.0,1124.7,1098.6,1100.8,82075.0
2026-01-02,HOMEFIRST,1102.5,1122.0,1098.8,1105.0,140239.0
2026-01-01,HONASA,284.65,286.85,282.2,283.6,167288.0
2026-01-02,HONASA,285.3,296.7,282.2,292.9,1038802.0
2026-01-01,HONAUT,32990.0,33150.0,32865.0,33050.0,32244.0
2026-01-02,HONAUT,33230.0,33700.0,33150.0,33650.0,2884.0
2026-01-01,HSCL,487.75,490.2,484.0,485.4,297411.0
2026-01-02,HSCL,487.4,497.05,486.5,492.0,1209034.0
2026-01-01,HUDCO,229.75,231.09,226.33,227.58,2136513.0
2026-01-02,HUDCO,227.8,232.19,225.6,231.5,6828101.0
2026-01-01,HYUNDAI,2305.0,2314.8,2283.3,2310.8,386894.0
2026-01-02,HYUNDAI,2284.0,2284.0,2246.2,2266.0,1155807.0
2026-01-01,ICICIBANK,1343.9,1348.4,1336.0,1338.0,4179311.0
2026-01-02,ICICIBANK,1338.0,1356.9,1336.3,1355.8,8177739.0
2026-01-01,ICICIGI,1962.1,1967.1,1938.5,1956.9,213510.0
2026-01-02,ICICIGI,1951.5,1993.4,1951.5,1972.0,196928.0
2026-01-01,ICICIPRULI,669.3,676.4,666.0,674.3,393336.0
2026-01-02,ICICIPRULI,674.3,681.5,671.35,678.3,350672.0
2026-01-01,ICIL,283.0,287.1,280.55,283.8,211636.0
2026-01-02,ICIL,283.8,284.2,278.8,281.0,176168.0
2026-01-01,IDBI,103.2,104.29,102.52,103.76,6990148.0
2026-01-02,IDBI,104.2,115.7,104.05,114.55,134564733.0
2026-01-01,IDEA,11.2,11.93,10.84,11.6,3038646084.0
2026-01-02,IDEA,11.72,12.05,11.64,11.84,1429287973.0
2026-01-01,IDFCFIRSTB,85.62,85.84,84.86,85.61,10741268.0
2026-01-02,IDFCFIRSTB,85.75,87.0,85.47,85.87,25011538.0
2026-01-01,IEX,134.5,134.7,132.84,133.39,2725291.0
2026-01-02,IEX,133.4,134.72,132.85,134.49,4403504.0
2026-01-01,IFBIND,1563.0,1580.8,1555.0,1560.3,6265.0
2026-01-02,IFBIND,1550.2,1624.8,1550.2,1595.0,25690.0
2026-01-01,IFCI,52.89,53.5,52.28,53.07,5679236.0
2026-01-02,IFCI,53.25,54.25,52.88,53.68,7698716.0
2026-01-01,IGL,194.74,195.75,190.9,191.96,717574.0
2026-01-02,IGL,192.85,194.69,192.05,194.5,724515.0
2026-01-01,IIFL,611.0,621.95,609.45,620.45,1008135.0
2026-01-02,IIFL,623.5,650.0,619.0,644.4,2432857.0
2026-01-01,IIFLCAPS,362.8,383.9,353.0,379.8,1696764.0
2026-01-02,IIFLCAPS,380.05,381.0,368.15,381.0,769542.0
2026-01-01,IKS,1657.8,1691.8,1655.5,1682.2,43660.0
2026-01-02,IKS,1682.2,1691.1,1669.6,1687.5,44958.0
2026-01-01,IMAGICAA,46.25,48.5,46.1,47.86,653167.0
2026-01-02,IMAGICAA,47.89,48.5,47.5,48.29,288949.0
2026-01-01,IMFA,1496.0,1502.2,1462.0,1491.2,152071.0
2026-01-02,IMFA,1486.8,1502.1,1470.2,1498.2,160662.0
2026-01-01,INDGN,520.25,522.8,519.2,520.05,62287.0
2026-01-02,INDGN,520.05,526.5,519.8,522.9,145353.0
2026-01-01,INDHOTEL,741.95,742.7,731.4,738.6,1108196.0
2026-01-02,INDHOTEL,736.4,751.3,735.55,748.0,1651201.0
2026-01-01,INDIACEM,435.9,439.5,434.45,436.05,197478.0
2026-01-02,INDIACEM,439.0,447.75,436.3,445.5,272355.0
2026-01-01,INDIAGLYCO,1019.0,1025.0,999.5,1009.3,88188.0
2026-01-02,INDIAGLYCO,1014.0,1032.5,981.3,1004.0,172029.0
2026-01-01,INDIAMART,2234.0,2236.4,2188.5,2194.1,30530.0
2026-01-02,INDIAMART,2194.1,2194.8,2159.3,2178.0,69182.0
2026-01-01,INDIANB,838.0,844.0,826.05,832.6,1205991.0
2026-01-02,INDIANB,842.05,864.25,842.0,862.5,3182262.0
2026-01-01,INDIASHLTR,801.0,819.4,800.45,817.05,79913.0
2026-01-02,INDIASHLTR,823.95,838.3,814.75,825.0,118728.0
2026-01-01,INDIGO,5081.0,5175.0,5062.5,5110.5,744719.0
2026-01-02,INDIGO,5119.0,5136.0,5095.0,5110.0,461434.0
2026-01-01,INDIGOPNTS,1138.6,1215.5,1138.6,1187.0,131124.0
2026-01-02,INDIGOPNTS,1195.3,1195.3,1152.4,1175.0,64150.0
2026-01-01,INDUSINDBK,865.45,891.6,863.5,890.2,4244931.0
2026-01-02,INDUSINDBK,896.0,909.75,890.25,901.85,6224374.0
2026-01-01,INDUSTOWER,421.05,439.85,421.05,435.8,17970341.0
2026-01-02,INDUSTOWER,438.0,446.0,432.75,442.75,11932071.0
2026-01-01,INFIBEAM,16.66,16.7,16.45,16.48,3385448.0
2026-01-02,INFIBEAM,16.49,16.75,16.34,16.62,13954970.0
2026-01-01,INFY,1615.4,1639.6,1614.1,1629.8,3658165.0
2026-01-02,INFY,1635.9,1643.5,1627.5,1642.1,2496857.0
2026-01-01,INGERRAND,3471.0,3496.4,3448.5,3485.6,3794.0
2026-01-02,INGERRAND,3485.6,3533.9,3453.5,3510.0,10491.0
2026-01-01,INNOVACAP,720.1,743.6,712.5,738.45,34468.0
2026-01-02,INNOVACAP,744.95,744.95,721.05,725.0,11571.0
2026-01-01,INOXGREEN,209.82,210.7,207.0,207.96,405979.0
2026-01-02,INOXGREEN,209.9,215.7,208.46,213.0,621757.0
2026-01-01,INOXINDIA,1137.0,1137.0,1110.0,1112.9,17197.0
2026-01-02,INOXINDIA,1110.9,1134.9,1109.9,1129.7,95588.0
2026-01-01,INOXWIND,123.64,124.14,122.2,122.85,3154164.0
2026-01-02,INOXWIND,123.06,128.79,123.06,127.65,9912995.0
2026-01-01,INTELLECT,977.4,980.75,942.2,947.75,141317.0
2026-01-02,INTELLECT,944.0,968.0,943.9,959.0,182146.0
2026-01-01,IOB,36.0,36.41,35.8,36.29,5902372.0
2026-01-02,IOB,36.29,37.35,36.22,37.32,11965861.0
2026-01-01,IOC,167.0,168.2,164.92,165.88,9679405.0
2026-01-02,IOC,166.7,167.35,164.91,166.75,9589671.0
2026-01-01,IONEXCHANG,381.45,383.1,372.55,373.55,94761.0
2026-01-02,IONEXCHANG,375.1,388.5,372.3,386.0,172869.0
2026-01-01,IPCALAB,1420.0,1436.6,1391.1,1398.2,104562.0
2026-01-02,IPCALAB,1403.9,1415.0,1393.1,1401.1,69802.0
2026-01-01,IRB,42.19,42.48,41.98,42.16,3291468.0
2026-01-02,IRB,42.2,42.9,42.16,42.86,5608546.0
2026-01-01,IRCON,177.6,179.69,175.51,177.98,3712327.0
2026-01-02,IRCON,178.77,182.37,177.91,178.5,6308830.0
2026-01-01,IRCTC,683.5,687.4,679.25,685.65,620303.0
2026-01-02,IRCTC,685.65,696.9,684.1,694.5,1541259.0
2026-01-01,IREDA,141.0,142.3,138.74,139.36,8273710.0
2026-01-02,IREDA,140.05,147.6,140.05,147.0,28503884.0
2026-01-01,IRFC,125.31,126.22,124.01,125.79,16340819.0
2026-01-02,IRFC,126.45,128.95,125.59,128.45,25266997.0
2026-01-01,ISGEC,911.45,925.95,892.25,899.05,29752.0
2026-01-02,ISGEC,899.35,904.85,894.2,898.3,36829.0
2026-01-01,ITC,402.7,402.7,362.7,363.85,282626710.0
2026-01-02,ITC,360.0,360.0,345.25,350.1,117388388.0
2026-01-01,ITCHOTELS,197.8,197.8,195.85,196.53,737500.0
2026-01-02,ITCHOTELS,196.5,199.23,195.75,198.61,1168177.0
2026-01-01,ITI,312.4,314.85,310.1,310.85,419012.0
2026-01-02,ITI,311.95,314.4,310.35,312.9,420544.0
2026-01-01,IXIGO,252.0,252.7,240.0,240.85,1388553.0
2026-01-02,IXIGO,240.85,244.05,235.7,241.7,819991.0
2026-01-01,J&KBANK,100.31,101.67,99.74,101.04,1950480.0
2026-01-02,J&KBANK,101.04,102.7,100.89,102.47,2420868.0
2026-01-01,JAIBALAJI,72.49,74.25,69.5,71.08,3451267.0
2026-01-02,JAIBALAJI,71.4,72.92,70.76,72.5,1132035.0
2026-01-01,JAMNAAUTO,127.0,128.81,126.11,126.52,1657033.0
2026-01-02,JAMNAAUTO,127.14,133.4,126.88,132.56,9993661.0
2026-01-01,JBCHEPHARM,1828.6,1835.0,1809.8,1820.0,92226.0
2026-01-02,JBCHEPHARM,1817.2,1854.5,1806.1,1849.9,240273.0
2026-01-01,JBMA,625.0,633.1,622.45,625.65,293274.0
2026-01-02,JBMA,626.25,674.65,625.0,666.0,13032770.0
2026-01-01,JINDALSAW,168.4,169.18,165.8,167.46,649515.0
2026-01-02,JINDALSAW,168.24,170.99,167.45,170.99,1193823.0
2026-01-01,JINDALSTEL,1053.8,1070.0,1046.6,1068.4,1361672.0
2026-01-02,JINDALSTEL,1068.8,1082.7,1065.0,1080.0,1927925.0
2026-01-01,JINDWORLD,29.18,29.3,28.76,29.0,151002.0
2026-01-02,JINDWORLD,28.82,29.73,28.71,29.68,380213.0
2026-01-01,JIOFIN,295.4,296.75,294.15,295.7,3697802.0
2026-01-02,JIOFIN,295.6,303.0,295.5,301.85,10565133.0
2026-01-01,JISLJALEQS,42.35,42.38,41.59,41.91,710077.0
2026-01-02,JISLJALEQS,42.1,42.69,41.6,41.86,1635322.0
2026-01-01,JKCEMENT,5531.0,5544.0,5410.0,5498.0,75199.0
2026-01-02,JKCEMENT,5533.5,5599.0,5492.0,5580.0,68361.0
2026-01-01,JKIL,582.8,584.9,572.35,574.95,47431.0
2026-01-02,JKIL,573.05,610.0,572.0,597.15,290763.0
2026-01-01,JKLAKSHMI,782.2,796.0,775.0,793.5,162086.0
2026-01-02,JKLAKSHMI,793.5,799.05,789.3,796.0,299263.0
2026-01-01,JKPAPER,356.1,358.5,352.1,353.85,70146.0
2026-01-02,JKPAPER,354.0,360.0,353.55,359.8,101944.0
2026-01-01,JKTYRE,503.2,522.4,502.6,516.65,2060164.0
2026-01-02,JKTYRE,518.8,524.7,509.0,512.5,1175526.0
2026-01-01,JMFINANCIL,150.59,150.66,146.95,147.56,1393299.0
2026-01-02,JMFINANCIL,148.0,150.0,146.11,149.25,2009843.0
2026-01-01,JPPOWER,17.22,18.26,17.16,17.61,65798812.0
2026-01-02,JPPOWER,17.74,17.8,17.53,17.72,29166631.0
2026-01-01,JSFB,425.3,425.3,419.0,421.55,35270.0
